STEP;QUERY;TIME (ms)
delete.cypher;delete nodes;31635
delete.cypher;TOTAL;31635

schema.cypher;indices;2
schema.cypher;indices;2
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;3
schema.cypher;indices;1
schema.cypher;TOTAL;13

graphSetting.cypher;dataset loading;37078
graphSetting.cypher;TOTAL;37078

constraints.cypher;Partial Temporal Consistency;32
constraints.cypher;Partial Temporal Inconsistency;443
constraints.cypher;Total Temporal Inconsistency;288
constraints.cypher;C1 - birthDateConflict;2391
constraints.cypher;C1-1 - birthDateConflictPolarity;572
constraints.cypher;C2 - deathDateConflict;949
constraints.cypher;C2-1 - deathDateConflictPolarity;302
constraints.cypher;C3 - birthDeathConflict;925
constraints.cypher;C4 - birthPlayerConflict;26
constraints.cypher;C4 - birthPlayerConflict;4350
constraints.cypher;C5 - deathPlayerConflict;742
constraints.cypher;C6 - playerAgeConflict;6849
constraints.cypher;C7 - playerTooOldConflict;7930
constraints.cypher;C8 - twoTeamsConflict;858235
constraints.cypher;C14 - marriageConflict;1214
constraints.cypher;C16 - birthMarriageConflict;331
constraints.cypher;C17 - deathMarriageConflict;163
constraints.cypher;C18 - playerCoachConflict;803
constraints.cypher;C19 - twoCompaniesConflict;269
constraints.cypher;C6 - playerAgeConflict;3727
constraints.cypher;TOTAL;890541

stats.cypher;Nb triplets;1300
stats.cypher;Nb "o";492
stats.cypher;Nb "s";488
stats.cypher;nb "p";476
stats.cypher;Nb "p" links distribution;733
stats.cypher;Nb conflicts distribution;39279
stats.cypher;Nb temporal conflicts;32071
stats.cypher;Distribution of linked "o";728
results.cypher;mapping_Neo4j_wikidata;2599
results.cypher;inferredNodes;501
results.cypher;tCon_noConflicts;24
results.cypher;tCon_conflicts;30857
results.cypher;pCon_noConflicts;81926
results.cypher;pCon_conflicts;74327
results.cypher;pInc_noConflicts;83167
results.cypher;pInc_conflicts;78364
results.cypher;tInc_noConflicts;83314
results.cypher;tInc_conflicts;79006
