STEP;QUERY;TIME (ms)
inference.cypher;UncertainRule-teams-Q495299-Q3873511;139
inference.cypher;TOTAL;139

constraints.cypher;Partial Temporal Consistency;26
constraints.cypher;Partial Temporal Inconsistency;295
constraints.cypher;Total Temporal Inconsistency;245
constraints.cypher;C1 - birthDateConflict;404
constraints.cypher;C1-1 - birthDateConflictPolarity;196
constraints.cypher;C2 - deathDateConflict;233
constraints.cypher;C2-1 - deathDateConflictPolarity;114
constraints.cypher;C3 - birthDeathConflict;300
constraints.cypher;C4 - birthPlayerConflict;24
constraints.cypher;C4 - birthPlayerConflict;647
constraints.cypher;C5 - deathPlayerConflict;212
constraints.cypher;C6 - playerAgeConflict;817
constraints.cypher;C7 - playerTooOldConflict;876
constraints.cypher;C8 - twoTeamsConflict;89353
constraints.cypher;C14 - marriageConflict;657
constraints.cypher;C16 - birthMarriageConflict;92
constraints.cypher;C17 - deathMarriageConflict;62
constraints.cypher;C18 - playerCoachConflict;152
constraints.cypher;C19 - twoCompaniesConflict;111
constraints.cypher;C6 - playerAgeConflict;536
constraints.cypher;TOTAL;95352

stats.cypher;Nb triplets;319
stats.cypher;Nb "o";120
stats.cypher;Nb "s";118
stats.cypher;nb "p";118
stats.cypher;Nb "p" links distribution;191
stats.cypher;Nb conflicts distribution;3127
stats.cypher;Nb temporal conflicts;2337
stats.cypher;Distribution of linked "o";178
results.cypher;mapping_Neo4j_wikidata;669
results.cypher;inferredNodes;124
results.cypher;tCon_noConflicts;7
results.cypher;tCon_conflicts;3310
results.cypher;pCon_noConflicts;7149
results.cypher;pCon_conflicts;6903
results.cypher;pInc_noConflicts;7393
results.cypher;pInc_conflicts;7053
results.cypher;tInc_noConflicts;7459
results.cypher;tInc_conflicts;7189
