STEP;QUERY;TIME (ms)
delete.cypher;delete nodes;34790
delete.cypher;TOTAL;34790

schema.cypher;indices;2
schema.cypher;indices;2
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;2
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;2
schema.cypher;TOTAL;13

graphSetting.cypher;dataset loading;29387
graphSetting.cypher;TOTAL;29387

constraints.cypher;Partial Temporal Consistency;29
constraints.cypher;Partial Temporal Inconsistency;275
constraints.cypher;Total Temporal Inconsistency;226
constraints.cypher;C1 - birthDateConflict;1181
constraints.cypher;C1-1 - birthDateConflictPolarity;297
constraints.cypher;C2 - deathDateConflict;408
constraints.cypher;C2-1 - deathDateConflictPolarity;168
constraints.cypher;C3 - birthDeathConflict;537
constraints.cypher;C4 - birthPlayerConflict;25
constraints.cypher;C4 - birthPlayerConflict;1309
constraints.cypher;C5 - deathPlayerConflict;433
constraints.cypher;C6 - playerAgeConflict;1786
constraints.cypher;C7 - playerTooOldConflict;1918
constraints.cypher;C8 - twoTeamsConflict;221177
constraints.cypher;C14 - marriageConflict;948
constraints.cypher;C16 - birthMarriageConflict;191
constraints.cypher;C17 - deathMarriageConflict;118
constraints.cypher;C18 - playerCoachConflict;515
constraints.cypher;C19 - twoCompaniesConflict;196
constraints.cypher;C6 - playerAgeConflict;1339
constraints.cypher;TOTAL;233076

stats.cypher;Nb triplets;682
stats.cypher;Nb "o";252
stats.cypher;Nb "s";250
stats.cypher;nb "p";242
stats.cypher;Nb "p" links distribution;405
stats.cypher;Nb conflicts distribution;5304
stats.cypher;Nb temporal conflicts;4045
stats.cypher;Distribution of linked "o";366
results.cypher;mapping_Neo4j_wikidata;1504
results.cypher;inferredNodes;273
results.cypher;tCon_noConflicts;15
results.cypher;tCon_conflicts;6283
results.cypher;pCon_noConflicts;13313
results.cypher;pCon_conflicts;11988
results.cypher;pInc_noConflicts;13317
results.cypher;pInc_conflicts;12347
results.cypher;tInc_noConflicts;14050
results.cypher;tInc_conflicts;12598
