STEP;QUERY;TIME (ms)
schema.cypher;indices;9
schema.cypher;indices;3
schema.cypher;indices;2
schema.cypher;indices;2
schema.cypher;indices;2
schema.cypher;indices;2
schema.cypher;TOTAL;20

delete.cypher;delete nodes;9
delete.cypher;TOTAL;9

graphSetting.cypher;dataset loading;6193
graphSetting.cypher;concepts name;18
graphSetting.cypher;concepts name;15
graphSetting.cypher;concepts name;12
graphSetting.cypher;concepts name;12
graphSetting.cypher;concepts name;12
graphSetting.cypher;concepts name;12
graphSetting.cypher;persons;37
graphSetting.cypher;dates;35
graphSetting.cypher;persons;68
graphSetting.cypher;TOTAL;6414

constraints.cypher;Partial Temporal Consistency;709
constraints.cypher;Partial Temporal Inconsistency;541
constraints.cypher;Total Temporal Inconsistency;407
constraints.cypher;C1;88
constraints.cypher;C1-1;51
constraints.cypher;C2;50
constraints.cypher;C2-1;7
constraints.cypher;C3;64
constraints.cypher;C4;572
constraints.cypher;C4;525
constraints.cypher;C5;559
constraints.cypher;C6;897
constraints.cypher;C7;466
constraints.cypher;C8;1436
constraints.cypher;C14;160
constraints.cypher;C16;8
constraints.cypher;C17;8
constraints.cypher;C18;44
constraints.cypher;C19;6
constraints.cypher;C6;758
constraints.cypher;TOTAL;7356

stats.cypher;Nb triplets;33
stats.cypher;Nb "o";17
stats.cypher;Nb "s";16
stats.cypher;nb "p";16
stats.cypher;Nb "p" links distribution;23
stats.cypher;Nb conflicts distribution;41
stats.cypher;Nb temporal conflicts;51
stats.cypher;Distribution of linked "o";28
results.cypher;mapping_Neo4j_wikidata;75
results.cypher;inferredNodes;36
results.cypher;tCon_noConflicts;20
results.cypher;tCon_conflicts;69
results.cypher;pCon_noConflicts;177
results.cypher;pCon_conflicts;102
results.cypher;pInc_noConflicts;93
results.cypher;pInc_conflicts;75
results.cypher;tInc_noConflicts;76
results.cypher;tInc_conflicts;58
