STEP;QUERY;TIME (ms)
delete.cypher;delete nodes;111551
delete.cypher;TOTAL;111551

schema.cypher;indices;2
schema.cypher;indices;2
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;2
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;TOTAL;12

graphSetting.cypher;dataset loading;469770
graphSetting.cypher;TOTAL;469770

constraints.cypher;Strict Temporal Consistency;248824
constraints.cypher;C1 - birthDateConflict;1681
constraints.cypher;C2 - deathDateConflict;542
constraints.cypher;C3 - birthDeathConflict;774
constraints.cypher;C4 - birthPlayerConflict;3209
constraints.cypher;C5 - deathPlayerConflict;469
constraints.cypher;C6 - playerAgeConflict;5444
constraints.cypher;C7 - playerTooOldConflict;5982
constraints.cypher;C8 - twoTeamsConflict;498839
constraints.cypher;C14 - marriageConflict;955
constraints.cypher;C16 - birthMarriageConflict;266
constraints.cypher;C17 - deathMarriageConflict;121
constraints.cypher;C18 - playerCoachConflict;445
constraints.cypher;C19 - twoCompaniesConflict;154
constraints.cypher;TOTAL;767705

stats.cypher;Nb triplets;1058
stats.cypher;Nb "o";434
stats.cypher;Nb "s";423
stats.cypher;nb "p";448
stats.cypher;Nb "p" links distribution;691
stats.cypher;Nb conflicts distribution;19797
stats.cypher;Nb temporal conflicts;15784
stats.cypher;Distribution of linked "o";648
results.cypher;mapping_Neo4j_wikidata;2076
results.cypher;inferredNodes;434
results.cypher;tCon_noConflicts;34
results.cypher;tCon_conflicts;22167
results.cypher;pCon_noConflicts;44895
results.cypher;pCon_conflicts;44819
results.cypher;pInc_noConflicts;46414
results.cypher;pInc_conflicts;45584
results.cypher;tInc_noConflicts;46871
results.cypher;tInc_conflicts;46371
