STEP;QUERY;TIME (ms)
delete.cypher;delete nodes;23715
delete.cypher;TOTAL;23715

schema.cypher;indices;3
schema.cypher;indices;2
schema.cypher;indices;2
schema.cypher;indices;2
schema.cypher;indices;2
schema.cypher;indices;2
schema.cypher;indices;2
schema.cypher;indices;2
schema.cypher;indices;2
schema.cypher;TOTAL;19

graphSetting.cypher;dataset loading;28904
graphSetting.cypher;TOTAL;28904

constraints.cypher;Strict Temporal Consistency;34877
constraints.cypher;C1 - birthDateConflict;251
constraints.cypher;C2 - deathDateConflict;100
constraints.cypher;C3 - birthDeathConflict;121
constraints.cypher;C4 - birthPlayerConflict;270
constraints.cypher;C5 - deathPlayerConflict;111
constraints.cypher;C6 - playerAgeConflict;373
constraints.cypher;C7 - playerTooOldConflict;361
constraints.cypher;C8 - twoTeamsConflict;26703
constraints.cypher;C14 - marriageConflict;222
constraints.cypher;C16 - birthMarriageConflict;49
constraints.cypher;C17 - deathMarriageConflict;35
constraints.cypher;C18 - playerCoachConflict;100
constraints.cypher;C19 - twoCompaniesConflict;50
constraints.cypher;TOTAL;63623

stats.cypher;Nb triplets;293
stats.cypher;Nb "o";115
stats.cypher;Nb "s";113
stats.cypher;nb "p";110
stats.cypher;Nb "p" links distribution;174
stats.cypher;Nb conflicts distribution;814
stats.cypher;Nb temporal conflicts;609
stats.cypher;Distribution of linked "o";175
results.cypher;mapping_Neo4j_wikidata;563
results.cypher;inferredNodes;118
results.cypher;tCon_noConflicts;4
results.cypher;tCon_conflicts;1090
results.cypher;pCon_noConflicts;1853
results.cypher;pCon_conflicts;1739
results.cypher;pInc_noConflicts;1956
results.cypher;pInc_conflicts;1774
results.cypher;tInc_noConflicts;2249
results.cypher;tInc_conflicts;1915
