STEP;QUERY;TIME (ms)
delete.cypher;delete nodes;83159
delete.cypher;TOTAL;83159

schema.cypher;indices;2
schema.cypher;indices;2
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;TOTAL;11

graphSetting.cypher;dataset loading;425253
graphSetting.cypher;TOTAL;425253

constraints.cypher;Strict Temporal Consistency;159258
constraints.cypher;C1 - birthDateConflict;398
constraints.cypher;C2 - deathDateConflict;289
constraints.cypher;C3 - birthDeathConflict;262
constraints.cypher;C4 - birthPlayerConflict;696
constraints.cypher;C5 - deathPlayerConflict;311
constraints.cypher;C6 - playerAgeConflict;915
constraints.cypher;C7 - playerTooOldConflict;783
constraints.cypher;C8 - twoTeamsConflict;54851
constraints.cypher;C14 - marriageConflict;297
constraints.cypher;C16 - birthMarriageConflict;81
constraints.cypher;C17 - deathMarriageConflict;56
constraints.cypher;C18 - playerCoachConflict;299
constraints.cypher;C19 - twoCompaniesConflict;90
constraints.cypher;TOTAL;218586

stats.cypher;Nb triplets;721
stats.cypher;Nb "o";290
stats.cypher;Nb "s";287
stats.cypher;nb "p";276
stats.cypher;Nb "p" links distribution;565
stats.cypher;Nb conflicts distribution;1649
stats.cypher;Nb temporal conflicts;1349
stats.cypher;Distribution of linked "o";423
results.cypher;mapping_Neo4j_wikidata;1465
results.cypher;inferredNodes;318
results.cypher;tCon_noConflicts;12
results.cypher;tCon_conflicts;2000
results.cypher;pCon_noConflicts;4005
results.cypher;pCon_conflicts;3635
results.cypher;pInc_noConflicts;3960
results.cypher;pInc_conflicts;3913
results.cypher;tInc_noConflicts;4280
results.cypher;tInc_conflicts;3829
