STEP;QUERY;TIME (ms)
delete.cypher;delete nodes;40570
delete.cypher;TOTAL;40570

schema.cypher;indices;2
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;TOTAL;10

graphSetting.cypher;dataset loading;11052
graphSetting.cypher;TOTAL;11052

constraints.cypher;Strict Temporal Consistency;12343
constraints.cypher;C1 - birthDateConflict;116
constraints.cypher;C2 - deathDateConflict;83
constraints.cypher;C3 - birthDeathConflict;106
constraints.cypher;C4 - birthPlayerConflict;216
constraints.cypher;C5 - deathPlayerConflict;71
constraints.cypher;C6 - playerAgeConflict;330
constraints.cypher;C7 - playerTooOldConflict;337
constraints.cypher;C8 - twoTeamsConflict;32919
constraints.cypher;C14 - marriageConflict;618
constraints.cypher;C16 - birthMarriageConflict;65
constraints.cypher;C17 - deathMarriageConflict;61
constraints.cypher;C18 - playerCoachConflict;91
constraints.cypher;C19 - twoCompaniesConflict;68
constraints.cypher;TOTAL;47424

stats.cypher;Nb triplets;181
stats.cypher;Nb "o";64
stats.cypher;Nb "s";63
stats.cypher;nb "p";62
stats.cypher;Nb "p" links distribution;96
stats.cypher;Nb conflicts distribution;1124
stats.cypher;Nb temporal conflicts;869
stats.cypher;Distribution of linked "o";93
results.cypher;mapping_Neo4j_wikidata;364
results.cypher;inferredNodes;60
results.cypher;tCon_noConflicts;18
results.cypher;tCon_conflicts;1426
results.cypher;pCon_noConflicts;2442
results.cypher;pCon_conflicts;2318
results.cypher;pInc_noConflicts;2480
results.cypher;pInc_conflicts;2536
results.cypher;tInc_noConflicts;2560
results.cypher;tInc_conflicts;2431
