STEP;QUERY;TIME (ms)
delete.cypher;delete nodes;74214
delete.cypher;TOTAL;74214

schema.cypher;indices;2
schema.cypher;indices;2
schema.cypher;indices;2
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;2
schema.cypher;indices;1
schema.cypher;TOTAL;13

graphSetting.cypher;dataset loading;73958
graphSetting.cypher;TOTAL;73958

constraints.cypher;Strict Temporal Consistency;22330
constraints.cypher;C1 - birthDateConflict;249
constraints.cypher;C2 - deathDateConflict;243
constraints.cypher;C3 - birthDeathConflict;318
constraints.cypher;C4 - birthPlayerConflict;861
constraints.cypher;C5 - deathPlayerConflict;303
constraints.cypher;C6 - playerAgeConflict;1060
constraints.cypher;C7 - playerTooOldConflict;895
constraints.cypher;C8 - twoTeamsConflict;69409
constraints.cypher;C14 - marriageConflict;570
constraints.cypher;C16 - birthMarriageConflict;103
constraints.cypher;C17 - deathMarriageConflict;79
constraints.cypher;C18 - playerCoachConflict;280
constraints.cypher;C19 - twoCompaniesConflict;86
constraints.cypher;TOTAL;96786

stats.cypher;Nb triplets;735
stats.cypher;Nb "o";303
stats.cypher;Nb "s";294
stats.cypher;nb "p";487
stats.cypher;Nb "p" links distribution;462
stats.cypher;Nb conflicts distribution;2215
stats.cypher;Nb temporal conflicts;1705
stats.cypher;Distribution of linked "o";425
results.cypher;mapping_Neo4j_wikidata;1430
results.cypher;inferredNodes;318
results.cypher;tCon_noConflicts;7
results.cypher;tCon_conflicts;2481
results.cypher;pCon_noConflicts;4832
results.cypher;pCon_conflicts;4536
results.cypher;pInc_noConflicts;5043
results.cypher;pInc_conflicts;4651
results.cypher;tInc_noConflicts;5205
results.cypher;tInc_conflicts;4940
