STEP;QUERY;TIME (ms)
inference.cypher;UncertainRule-teams-Q495299-Q3873511;145
inference.cypher;TOTAL;145

constraints.cypher;Partial Temporal Consistency;33
constraints.cypher;Partial Temporal Inconsistency;381
constraints.cypher;Total Temporal Inconsistency;335
constraints.cypher;C1 - birthDateConflict;269
constraints.cypher;C1-1 - birthDateConflictPolarity;158
constraints.cypher;C2 - deathDateConflict;203
constraints.cypher;C2-1 - deathDateConflictPolarity;83
constraints.cypher;C3 - birthDeathConflict;248
constraints.cypher;C4 - birthPlayerConflict;29
constraints.cypher;C4 - birthPlayerConflict;737
constraints.cypher;C5 - deathPlayerConflict;289
constraints.cypher;C6 - playerAgeConflict;919
constraints.cypher;C7 - playerTooOldConflict;964
constraints.cypher;C8 - twoTeamsConflict;89801
constraints.cypher;C14 - marriageConflict;628
constraints.cypher;C16 - birthMarriageConflict;92
constraints.cypher;C17 - deathMarriageConflict;59
constraints.cypher;C18 - playerCoachConflict;241
constraints.cypher;C19 - twoCompaniesConflict;52
constraints.cypher;C6 - playerAgeConflict;759
constraints.cypher;TOTAL;96280

stats.cypher;Nb triplets;432
stats.cypher;Nb "o";161
stats.cypher;Nb "s";157
stats.cypher;nb "p";153
stats.cypher;Nb "p" links distribution;256
stats.cypher;Nb conflicts distribution;2405
stats.cypher;Nb temporal conflicts;1728
stats.cypher;Distribution of linked "o";233
results.cypher;mapping_Neo4j_wikidata;930
results.cypher;inferredNodes;174
results.cypher;tCon_noConflicts;7
results.cypher;tCon_conflicts;2920
results.cypher;pCon_noConflicts;6182
results.cypher;pCon_conflicts;5471
results.cypher;pInc_noConflicts;6339
results.cypher;pInc_conflicts;5675
results.cypher;tInc_noConflicts;6425
results.cypher;tInc_conflicts;5667
