STEP;QUERY;TIME (ms)
inference.cypher;UncertainRule-teams-Q495299-Q3873511;2043
inference.cypher;TOTAL;2043

constraints.cypher;Partial Temporal Consistency;1819
constraints.cypher;Partial Temporal Inconsistency;2172
constraints.cypher;Total Temporal Inconsistency;1626
constraints.cypher;C1;137
constraints.cypher;C1-1;79
constraints.cypher;C2;90
constraints.cypher;C2-1;25
constraints.cypher;C3;68
constraints.cypher;C4;3633
constraints.cypher;C4;3614
constraints.cypher;C5;3609
constraints.cypher;C6;5687
constraints.cypher;C7;3113
constraints.cypher;C8;14284
constraints.cypher;C14;188
constraints.cypher;C16;22
constraints.cypher;C17;22
constraints.cypher;C18;35
constraints.cypher;C19;10
constraints.cypher;C6;3877
constraints.cypher;TOTAL;44110

stats.cypher;Nb triplets;83
stats.cypher;Nb "o";28
stats.cypher;Nb "s";28
stats.cypher;nb "p";27
stats.cypher;Nb "p" links distribution;46
stats.cypher;Nb conflicts distribution;474
stats.cypher;Nb temporal conflicts;288
stats.cypher;Distribution of linked "o";43
results.cypher;mapping_Neo4j_wikidata;76
results.cypher;inferredNodes;38
results.cypher;tCon_noConflicts;5
results.cypher;tCon_conflicts;410
results.cypher;pCon_noConflicts;1137
results.cypher;pCon_conflicts;991
results.cypher;pInc_noConflicts;1153
results.cypher;pInc_conflicts;1006
results.cypher;tInc_noConflicts;1161
results.cypher;tInc_conflicts;1019
