type;ID_TF;ID_s;ID_p
sameAs;19430422-19430422;19430422;19430422
sameAs;19780716-19780716;19780716;19780716
sameAs;Q97782-Q97782;Q97782;Q97782
sameAs;19780715-19780715;19780715;19780715
sameAs;19780719-19780719;19780719;19780719
sameAs;Q71157-Q71157;Q71157;Q71157
sameAs;Q58177-Q58177;Q58177;Q58177
sameAs;Q236017-Q236017;Q236017;Q236017
sameAs;Q85797-Q85797;Q85797;Q85797
sameAs;Q58174-Q58174;Q58174;Q58174
sameAs;Q7388751-Q7388751;Q7388751;Q7388751
sameAs;19430419-19430419;19430419;19430419
sameAs;Q275626-Q275626;Q275626;Q275626
sameAs;19780703-19780703;19780703;19780703
sameAs;19430414-19430414;19430414;19430414
sameAs;19780702-19780702;19780702;19780702
sameAs;15770922-15770922;15770922;15770922
sameAs;Q95113-Q95113;Q95113;Q95113
sameAs;Q97776-Q97776;Q97776;Q97776
sameAs;Q71162-Q71162;Q71162;Q71162
sameAs;19430410-19430410;19430410;19430410
sameAs;Q71160-Q71160;Q71160;Q71160
sameAs;19780705-19780705;19780705;19780705
sameAs;Q97772-Q97772;Q97772;Q97772
sameAs;18190518-18190518;18190518;18190518
sameAs;18190513-18190513;18190513;18190513
sameAs;Q58169-Q58169;Q58169;Q58169
sameAs;Q97779-Q97779;Q97779;Q97779
sameAs;18880923-18880923;18880923;18880923
sameAs;Q85786-Q85786;Q85786;Q85786
sameAs;Q85783-Q85783;Q85783;Q85783
sameAs;19741125-19741125;19741125;19741125
sameAs;19741120-19741120;19741120;19741120
sameAs;Q85789-Q85789;Q85789;Q85789
sameAs;19430407-19430407;19430407;19430407
sameAs;19741123-19741123;19741123;19741123
sameAs;Q85787-Q85787;Q85787;Q85787
sameAs;19430403-19430403;19430403;19430403
sameAs;Q73796-Q73796;Q73796;Q73796
sameAs;16440212-16440212;16440212;16440212
sameAs;15501206-15501206;15501206;15501206
sameAs;Q97761-Q97761;Q97761;Q97761
sameAs;Q15062048-Q15062048;Q15062048;Q15062048
sameAs;19310716-19310716;19310716;19310716
sameAs;Q85774-Q85774;Q85774;Q85774
sameAs;19741117-19741117;19741117;19741117
sameAs;18880912-18880912;18880912;18880912
sameAs;18880914-18880914;18880914;18880914
sameAs;19741114-19741114;19741114;19741114
sameAs;18880916-18880916;18880916;18880916
sameAs;18420601-18420601;18420601;18420601
sameAs;18880915-18880915;18880915;18880915
sameAs;Q2272209-Q2272209;Q2272209;Q2272209
sameAs;18540419-18540419;18540419;18540419
sameAs;18880919-18880919;18880919;18880919
sameAs;18540417-18540417;18540417;18540417
sameAs;Q192873-Q192873;Q192873;Q192873
sameAs;19741113-19741113;19741113;19741113
sameAs;17660102-17660102;17660102;17660102
sameAs;17660101-17660101;17660101;17660101
sameAs;Q85776-Q85776;Q85776;Q85776
sameAs;13920101-13920101;13920101;13920101
sameAs;19741110-19741110;19741110;19741110
sameAs;Q85777-Q85777;Q85777;Q85777
sameAs;Q97754-Q97754;Q97754;Q97754
sameAs;Q71143-Q71143;Q71143;Q71143
sameAs;19310708-19310708;19310708;19310708
sameAs;Q165274-Q165274;Q165274;Q165274
sameAs;18420607-18420607;18420607;18420607
sameAs;Q97756-Q97756;Q97756;Q97756
sameAs;18420609-18420609;18420609;18420609
sameAs;Q71146-Q71146;Q71146;Q71146
sameAs;Q71147-Q71147;Q71147;Q71147
sameAs;19381017-19381017;19381017;19381017
sameAs;18420610-18420610;18420610;18420610
sameAs;Q153219-Q153219;Q153219;Q153219
sameAs;18420615-18420615;18420615;18420615
sameAs;Q48739-Q48739;Q48739;Q48739
sameAs;Q48738-Q48738;Q48738;Q48738
sameAs;19501230-19501230;19501230;19501230
sameAs;Q10129-Q10129;Q10129;Q10129
sameAs;19501231-19501231;19501231;19501231
sameAs;18900513-18900513;18900513;18900513
sameAs;Q22101-Q22101;Q22101;Q22101
sameAs;Q165207-Q165207;Q165207;Q165207
sameAs;17060510-17060510;17060510;17060510
sameAs;16670828-16670828;16670828;16670828
sameAs;Q104283-Q104283;Q104283;Q104283
sameAs;Q552954-Q552954;Q552954;Q552954
sameAs;Q9038-Q9038;Q9038;Q9038
sameAs;Q36760-Q36760;Q36760;Q36760
sameAs;19381012-19381012;19381012;19381012
sameAs;19381013-19381013;19381013;19381013
sameAs;19381014-19381014;19381014;19381014
sameAs;18420620-18420620;18420620;18420620
sameAs;19381027-19381027;19381027;19381027
sameAs;Q153204-Q153204;Q153204;Q153204
sameAs;Q12795-Q12795;Q12795;Q12795
sameAs;Q61723-Q61723;Q61723;Q61723
sameAs;Q61725-Q61725;Q61725;Q61725
sameAs;Q61726-Q61726;Q61726;Q61726
sameAs;18420625-18420625;18420625;18420625
sameAs;19741130-19741130;19741130;19741130
sameAs;Q116284-Q116284;Q116284;Q116284
sameAs;Q116289-Q116289;Q116289;Q116289
sameAs;Q153201-Q153201;Q153201;Q153201
sameAs;18200327-18200327;18200327;18200327
sameAs;Q116288-Q116288;Q116288;Q116288
sameAs;18900502-18900502;18900502;18900502
sameAs;Q24776-Q24776;Q24776;Q24776
sameAs;Q104270-Q104270;Q104270;Q104270
sameAs;Q104274-Q104274;Q104274;Q104274
sameAs;Q143882-Q143882;Q143882;Q143882
sameAs;18900509-18900509;18900509;18900509
sameAs;Q104273-Q104273;Q104273;Q104273
sameAs;19381020-19381020;19381020;19381020
sameAs;18080101-18080101;18080101;18080101
sameAs;19381022-19381022;19381022;19381022
sameAs;19381023-19381023;19381023;19381023
sameAs;18900505-18900505;18900505;18900505
sameAs;Q537301-Q537301;Q537301;Q537301
sameAs;Q180857-Q180857;Q180857;Q180857
sameAs;Q128238-Q128238;Q128238;Q128238
sameAs;Q116253-Q116253;Q116253;Q116253
sameAs;19780730-19780730;19780730;19780730
sameAs;19540824-19540824;19540824;19540824
sameAs;15320519-15320519;15320519;15320519
sameAs;19540826-19540826;19540826;19540826
sameAs;19540825-19540825;19540825;19540825
sameAs;Q309400-Q309400;Q309400;Q309400
sameAs;18080113-18080113;18080113;18080113
sameAs;19381030-19381030;19381030;19381030
sameAs;Q165220-Q165220;Q165220;Q165220
sameAs;19381031-19381031;19381031;19381031
sameAs;Q180865-Q180865;Q180865;Q180865
sameAs;Q34120-Q34120;Q34120;Q34120
sameAs;Q180845-Q180845;Q180845;Q180845
sameAs;Q3788039-Q3788039;Q3788039;Q3788039
sameAs;Q131895-Q131895;Q131895;Q131895
sameAs;19780721-19780721;19780721;19780721
sameAs;19540830-19540830;19540830;19540830
sameAs;19780720-19780720;19780720;19780720
sameAs;Q116268-Q116268;Q116268;Q116268
sameAs;19780725-19780725;19780725;19780725
sameAs;19780723-19780723;19780723;19780723
sameAs;19780729-19780729;19780729;19780729
sameAs;Q104291-Q104291;Q104291;Q104291
sameAs;Q104296-Q104296;Q104296;Q104296
sameAs;Q61706-Q61706;Q61706;Q61706
sameAs;Q61708-Q61708;Q61708;Q61708
sameAs;Q537325-Q537325;Q537325;Q537325
sameAs;18080127-18080127;18080127;18080127
sameAs;19790117-19790117;19790117;19790117
sameAs;19200324-19200324;19200324;19200324
sameAs;19790116-19790116;19790116;19790116
sameAs;20130306-20130306;20130306;20130306
sameAs;20130307-20130307;20130307;20130307
sameAs;Q36799-Q36799;Q36799;Q36799
sameAs;Q61755-Q61755;Q61755;Q61755
sameAs;19200322-19200322;19200322;19200322
sameAs;07990101-07990101;07990101;07990101
sameAs;19200325-19200325;19200325;19200325
sameAs;Q61759-Q61759;Q61759;Q61759
sameAs;Q48775-Q48775;Q48775;Q48775
sameAs;Q61751-Q61751;Q61751;Q61751
sameAs;Q2477335-Q2477335;Q2477335;Q2477335
sameAs;Q128294-Q128294;Q128294;Q128294
sameAs;19540807-19540807;19540807;19540807
sameAs;18381006-18381006;18381006;18381006
sameAs;Q97705-Q97705;Q97705;Q97705
sameAs;19540809-19540809;19540809;19540809
sameAs;19790111-19790111;19790111;19790111
sameAs;19790110-19790110;19790110;19790110
sameAs;Q97701-Q97701;Q97701;Q97701
sameAs;Q97703-Q97703;Q97703;Q97703
sameAs;Q1203676-Q1203676;Q1203676;Q1203676
sameAs;Q97702-Q97702;Q97702;Q97702
sameAs;Q36789-Q36789;Q36789;Q36789
sameAs;19200315-19200315;19200315;19200315
sameAs;17920101-17920101;17920101;17920101
sameAs;Q153243-Q153243;Q153243;Q153243
sameAs;19501201-19501201;19501201;19501201
sameAs;19910323-19910323;19910323;19910323
sameAs;Q73740-Q73740;Q73740;Q73740
sameAs;19050703-19050703;19050703;19050703
sameAs;Q46110-Q46110;Q46110;Q46110
sameAs;Q48771-Q48771;Q48771;Q48771
sameAs;19540814-19540814;19540814;19540814
sameAs;Q85718-Q85718;Q85718;Q85718
sameAs;19200318-19200318;19200318;19200318
sameAs;17371214-17371214;17371214;17371214
sameAs;10340101-10340101;10340101;10340101
sameAs;19790101-19790101;19790101;19790101
sameAs;19050707-19050707;19050707;19050707
sameAs;19050704-19050704;19050704;19050704
sameAs;19790104-19790104;19790104;19790104
sameAs;19050705-19050705;19050705;19050705
sameAs;19790103-19790103;19790103;19790103
sameAs;19011103-19011103;19011103;19011103
sameAs;20130329-20130329;20130329;20130329
sameAs;18381022-18381022;18381022;18381022
sameAs;19501218-19501218;19501218;19501218
sameAs;18381021-18381021;18381021;18381021
sameAs;Q61735-Q61735;Q61735;Q61735
sameAs;18770510-18770510;18770510;18770510
sameAs;19200306-19200306;19200306;19200306
sameAs;19200303-19200303;19200303;19200303
sameAs;Q116291-Q116291;Q116291;Q116291
sameAs;Q2553950-Q2553950;Q2553950;Q2553950
sameAs;19501211-19501211;19501211;19501211
sameAs;Q48797-Q48797;Q48797;Q48797
sameAs;18900531-18900531;18900531;18900531
sameAs;Q73716-Q73716;Q73716;Q73716
sameAs;Q552974-Q552974;Q552974;Q552974
sameAs;18770519-18770519;18770519;18770519
sameAs;19200308-19200308;19200308;19200308
sameAs;Q58115-Q58115;Q58115;Q58115
sameAs;16190907-16190907;16190907;16190907
sameAs;Q552970-Q552970;Q552970;Q552970
sameAs;19011116-19011116;19011116;19011116
sameAs;19910308-19910308;19910308;19910308
sameAs;Q180800-Q180800;Q180800;Q180800
sameAs;19501229-19501229;19501229;19501229
sameAs;19381007-19381007;19381007;19381007
sameAs;19381008-19381008;19381008;19381008
sameAs;Q61747-Q61747;Q61747;Q61747
sameAs;Q155882-Q155882;Q155882;Q155882
sameAs;18200302-18200302;18200302;18200302
sameAs;Q46128-Q46128;Q46128;Q46128
sameAs;19501221-19501221;19501221;19501221
sameAs;20130311-20130311;20130311;20130311
sameAs;19910304-19910304;19910304;19910304
sameAs;16210128-16210128;16210128;16210128
sameAs;Q48792-Q48792;Q48792;Q48792
sameAs;18900521-18900521;18900521;18900521
sameAs;Q608122-Q608122;Q608122;Q608122
sameAs;Q73725-Q73725;Q73725;Q73725
sameAs;18900528-18900528;18900528;18900528
sameAs;Q167852-Q167852;Q167852;Q167852
sameAs;19011119-19011119;19011119;19011119
sameAs;18900529-18900529;18900529;18900529
sameAs;18770505-18770505;18770505;18770505
sameAs;19011006-19011006;19011006;19011006
sameAs;Q104446-Q104446;Q104446;Q104446
sameAs;Q128413-Q128413;Q128413;Q128413
sameAs;Q104445-Q104445;Q104445;Q104445
sameAs;19011002-19011002;19011002;19011002
sameAs;Q128417-Q128417;Q128417;Q128417
sameAs;19011001-19011001;19011001;19011001
sameAs;20071205-20071205;20071205;20071205
sameAs;Q104448-Q104448;Q104448;Q104448
sameAs;14550101-14550101;14550101;14550101
sameAs;18900122-18900122;18900122;18900122
sameAs;16800211-16800211;16800211;16800211
sameAs;19050615-19050615;19050615;19050615
sameAs;18900116-18900116;18900116;18900116
sameAs;16330101-16330101;16330101;16330101
sameAs;18900119-18900119;18900119;18900119
sameAs;16800208-16800208;16800208;16800208
sameAs;19050613-19050613;19050613;19050613
sameAs;19050611-19050611;19050611;19050611
sameAs;Q116438-Q116438;Q116438;Q116438
sameAs;18900114-18900114;18900114;18900114
sameAs;03410101-03410101;03410101;03410101
sameAs;Q6766228-Q6766228;Q6766228;Q6766228
sameAs;Q104443-Q104443;Q104443;Q104443
sameAs;19050616-19050616;19050616;19050616
sameAs;Q104440-Q104440;Q104440;Q104440
sameAs;17920308-17920308;17920308;17920308
sameAs;Q104439-Q104439;Q104439;Q104439
sameAs;19011012-19011012;19011012;19011012
sameAs;19011010-19011010;19011010;19011010
sameAs;18900110-18900110;18900110;18900110
sameAs;16790308-16790308;16790308;16790308
sameAs;19050625-19050625;19050625;19050625
sameAs;20120704-20120704;20120704;20120704
sameAs;18900105-18900105;18900105;18900105
sameAs;18900107-18900107;18900107;18900107
sameAs;18900102-18900102;18900102;18900102
sameAs;18900101-18900101;18900101;18900101
sameAs;18900104-18900104;18900104;18900104
sameAs;18900109-18900109;18900109;18900109
sameAs;Q104430-Q104430;Q104430;Q104430
sameAs;20071228-20071228;20071228;20071228
sameAs;15900628-15900628;15900628;15900628
sameAs;19011023-19011023;19011023;19011023
sameAs;20071227-20071227;20071227;20071227
sameAs;20071221-20071221;20071221;20071221
sameAs;20071222-20071222;20071222;20071222
sameAs;15430524-15430524;15430524;15430524
sameAs;Q2590988-Q2590988;Q2590988;Q2590988
sameAs;19890905-19890905;19890905;19890905
sameAs;19890902-19890902;19890902;19890902
sameAs;15851128-15851128;15851128;15851128
sameAs;Q116413-Q116413;Q116413;Q116413
sameAs;19890901-19890901;19890901;19890901
sameAs;20120718-20120718;20120718;20120718
sameAs;13281114-13281114;13281114;13281114
sameAs;Q6502565-Q6502565;Q6502565;Q6502565
sameAs;19381203-19381203;19381203;19381203
sameAs;Q128407-Q128407;Q128407;Q128407
sameAs;19381207-19381207;19381207;19381207
sameAs;19381208-19381208;19381208;19381208
sameAs;20071210-20071210;20071210;20071210
sameAs;17920327-17920327;17920327;17920327
sameAs;20120729-20120729;20120729;20120729
sameAs;Q116428-Q116428;Q116428;Q116428
sameAs;19050607-19050607;19050607;19050607
sameAs;19050608-19050608;19050608;19050608
sameAs;19050605-19050605;19050605;19050605
sameAs;Q794970-Q794970;Q794970;Q794970
sameAs;19050606-19050606;19050606;19050606
sameAs;18660323-18660323;18660323;18660323
sameAs;Q153416-Q153416;Q153416;Q153416
sameAs;18660320-18660320;18660320;18660320
sameAs;12680101-12680101;12680101;12680101
sameAs;Q12628-Q12628;Q12628;Q12628
sameAs;18200116-18200116;18200116;18200116
sameAs;07160713-07160713;07160713;07160713
sameAs;18310601-18310601;18310601;18310601
sameAs;Q116471-Q116471;Q116471;Q116471
sameAs;17180604-17180604;17180604;17180604
sameAs;19900805-19900805;19900805;19900805
sameAs;19890927-19890927;19890927;19890927
sameAs;Q116478-Q116478;Q116478;Q116478
sameAs;19900801-19900801;19900801;19900801
sameAs;19890922-19890922;19890922;19890922
sameAs;18770816-18770816;18770816;18770816
sameAs;18731208-18731208;18731208;18731208
sameAs;18770817-18770817;18770817;18770817
sameAs;Q128453-Q128453;Q128453;Q128453
sameAs;17540213-17540213;17540213;17540213
sameAs;19890928-19890928;19890928;19890928
sameAs;Q104485-Q104485;Q104485;Q104485
sameAs;17540215-17540215;17540215;17540215
sameAs;18660314-18660314;18660314;18660314
sameAs;18200120-18200120;18200120;18200120
sameAs;18200128-18200128;18200128;18200128
sameAs;19890914-19890914;19890914;19890914
sameAs;19890910-19890910;19890910;19890910
sameAs;19900815-19900815;19900815;19900815
sameAs;Q478167-Q478167;Q478167;Q478167
sameAs;19900810-19900810;19900810;19900810
sameAs;19890919-19890919;19890919;19890919
sameAs;17540202-17540202;17540202;17540202
sameAs;15890729-15890729;15890729;15890729
sameAs;18770801-18770801;18770801;18770801
sameAs;19890917-19890917;19890917;19890917
sameAs;Q104473-Q104473;Q104473;Q104473
sameAs;Q319136-Q319136;Q319136;Q319136
sameAs;Q116450-Q116450;Q116450;Q116450
sameAs;Q116454-Q116454;Q116454;Q116454
sameAs;Q7663187-Q7663187;Q7663187;Q7663187
sameAs;Q116459-Q116459;Q116459;Q116459
sameAs;18731220-18731220;18731220;18731220
sameAs;19050630-19050630;19050630;19050630
sameAs;Q128446-Q128446;Q128446;Q128446
sameAs;Q128448-Q128448;Q128448;Q128448
sameAs;Q18703852-Q18703852;Q18703852;Q18703852
sameAs;14310401-14310401;14310401;14310401
sameAs;Q116465-Q116465;Q116465;Q116465
sameAs;Q24635-Q24635;Q24635;Q24635
sameAs;Q104490-Q104490;Q104490;Q104490
sameAs;15660812-15660812;15660812;15660812
sameAs;18731210-18731210;18731210;18731210
sameAs;Q104492-Q104492;Q104492;Q104492
sameAs;15200629-15200629;15200629;15200629
sameAs;Q104495-Q104495;Q104495;Q104495
sameAs;19190510-19190510;19190510;19190510
sameAs;18961117-18961117;18961117;18961117
sameAs;19660615-19660615;19660615;19660615
sameAs;19660616-19660616;19660616;19660616
sameAs;18961115-18961115;18961115;18961115
sameAs;19660614-19660614;19660614;19660614
sameAs;19660619-19660619;19660619;19660619
sameAs;16200926-16200926;16200926;16200926
sameAs;16780919-16780919;16780919;16780919
sameAs;19660618-19660618;19660618;19660618
sameAs;19190518-19190518;19190518;19190518
sameAs;18961110-18961110;18961110;18961110
sameAs;Q97592-Q97592;Q97592;Q97592
sameAs;Q1010602-Q1010602;Q1010602;Q1010602
sameAs;18890627-18890627;18890627;18890627
sameAs;18851029-18851029;18851029;18851029
sameAs;19190517-19190517;19190517;19190517
sameAs;Q97586-Q97586;Q97586;Q97586
sameAs;20010204-20010204;20010204;20010204
sameAs;Q97588-Q97588;Q97588;Q97588
sameAs;Q97583-Q97583;Q97583;Q97583
sameAs;19971127-19971127;19971127;19971127
sameAs;19621009-19621009;19621009;19621009
sameAs;19971124-19971124;19971124;19971124
sameAs;19660611-19660611;19660611;19660611
sameAs;19660612-19660612;19660612;19660612
sameAs;19621001-19621001;19621001;19621001
sameAs;19660626-19660626;19660626;19660626
sameAs;10700101-10700101;10700101;10700101
sameAs;19660624-19660624;19660624;19660624
sameAs;19190502-19190502;19190502;19190502
sameAs;Q85597-Q85597;Q85597;Q85597
sameAs;Q85592-Q85592;Q85592;Q85592
sameAs;19660628-19660628;19660628;19660628
sameAs;19190507-19190507;19190507;19190507
sameAs;19190508-19190508;19190508;19190508
sameAs;18890617-18890617;18890617;18890617
sameAs;18890615-18890615;18890615;18890615
sameAs;19190504-19190504;19190504;19190504
sameAs;20010216-20010216;20010216;20010216
sameAs;20010213-20010213;20010213;20010213
sameAs;20010211-20010211;20010211;20010211
sameAs;17910914-17910914;17910914;17910914
sameAs;19971111-19971111;19971111;19971111
sameAs;19621011-19621011;19621011;19621011
sameAs;Q97579-Q97579;Q97579;Q97579
sameAs;18491007-18491007;18491007;18491007
sameAs;Q85584-Q85584;Q85584;Q85584
sameAs;17180623-17180623;17180623;17180623
sameAs;Q287851-Q287851;Q287851;Q287851
sameAs;19430725-19430725;19430725;19430725
sameAs;Q97565-Q97565;Q97565;Q97565
sameAs;19430723-19430723;19430723;19430723
sameAs;Q97567-Q97567;Q97567;Q97567
sameAs;19430721-19430721;19430721;19430721
sameAs;Q73595-Q73595;Q73595;Q73595
sameAs;17910924-17910924;17910924;17910924
sameAs;Q97560-Q97560;Q97560;Q97560
sameAs;Q97563-Q97563;Q97563;Q97563
sameAs;18660307-18660307;18660307;18660307
sameAs;Q85576-Q85576;Q85576;Q85576
sameAs;19190521-19190521;19190521;19190521
sameAs;18961104-18961104;18961104;18961104
sameAs;Q85575-Q85575;Q85575;Q85575
sameAs;Q85572-Q85572;Q85572;Q85572
sameAs;19430719-19430719;19430719;19430719
sameAs;19430718-19430718;19430718;19430718
sameAs;19190528-19190528;19190528;19190528
sameAs;Q97553-Q97553;Q97553;Q97553
sameAs;19430710-19430710;19430710;19430710
sameAs;Q97551-Q97551;Q97551;Q97551
sameAs;19971130-19971130;19971130;19971130
sameAs;Q97559-Q97559;Q97559;Q97559
sameAs;Q104403-Q104403;Q104403;Q104403
sameAs;18190220-18190220;18190220;18190220
sameAs;19430709-19430709;19430709;19430709
sameAs;19430706-19430706;19430706;19430706
sameAs;18650919-18650919;18650919;18650919
sameAs;19320218-19320218;19320218;19320218
sameAs;19430707-19430707;19430707;19430707
sameAs;18650918-18650918;18650918;18650918
sameAs;18261109-18261109;18261109;18261109
sameAs;Q899189-Q899189;Q899189;Q899189
sameAs;19430701-19430701;19430701;19430701
sameAs;19320216-19320216;19320216;19320216
sameAs;18190228-18190228;18190228;18190228
sameAs;18650923-18650923;18650923;18650923
sameAs;19320201-19320201;19320201;19320201
sameAs;Q116407-Q116407;Q116407;Q116407
sameAs;18261114-18261114;18261114;18261114
sameAs;19320203-19320203;19320203;19320203
sameAs;15971027-15971027;15971027;15971027
sameAs;20000826-20000826;20000826;20000826
sameAs;18491030-18491030;18491030;18491030
sameAs;20000828-20000828;20000828;20000828
sameAs;Q1421829-Q1421829;Q1421829;Q1421829
sameAs;Q696514-Q696514;Q696514;Q696514
sameAs;16800223-16800223;16800223;16800223
sameAs;19971102-19971102;19971102;19971102
sameAs;19621021-19621021;19621021;19621021
sameAs;17650723-17650723;17650723;17650723
sameAs;19621025-19621025;19621025;19621025
sameAs;Q104420-Q104420;Q104420;Q104420
sameAs;19621023-19621023;19621023;19621023
sameAs;17300527-17300527;17300527;17300527
sameAs;Q104414-Q104414;Q104414;Q104414
sameAs;Q696507-Q696507;Q696507;Q696507
sameAs;19660602-19660602;19660602;19660602
sameAs;11881204-11881204;11881204;11881204
sameAs;Q21401575-Q21401575;Q21401575;Q21401575
sameAs;Q104418-Q104418;Q104418;Q104418
sameAs;15971013-15971013;15971013;15971013
sameAs;19660609-19660609;19660609;19660609
sameAs;Q104417-Q104417;Q104417;Q104417
sameAs;19660606-19660606;19660606;19660606
sameAs;19320224-19320224;19320224;19320224
sameAs;08300101-08300101;08300101;08300101
sameAs;Q97597-Q97597;Q97597;Q97597
sameAs;19320222-19320222;19320222;19320222
sameAs;19320227-19320227;19320227;19320227
sameAs;16800213-16800213;16800213;16800213
sameAs;Q21401579-Q21401579;Q21401579;Q21401579
sameAs;17650710-17650710;17650710;17650710
sameAs;Q104410-Q104410;Q104410;Q104410
sameAs;18491028-18491028;18491028;18491028
sameAs;Q10089-Q10089;Q10089;Q10089
sameAs;Q58025-Q58025;Q58025;Q58025
sameAs;Q85640-Q85640;Q85640;Q85640
sameAs;03050101-03050101;03050101;03050101
sameAs;Q1129595-Q1129595;Q1129595;Q1129595
sameAs;Q97620-Q97620;Q97620;Q97620
sameAs;Q97622-Q97622;Q97622;Q97622
sameAs;06900101-06900101;06900101;06900101
sameAs;Q46040-Q46040;Q46040;Q46040
sameAs;Q10092-Q10092;Q10092;Q10092
sameAs;Q10095-Q10095;Q10095;Q10095
sameAs;Q97626-Q97626;Q97626;Q97626
sameAs;Q73654-Q73654;Q73654;Q73654
sameAs;Q61689-Q61689;Q61689;Q61689
sameAs;Q58010-Q58010;Q58010;Q58010
sameAs;Q85638-Q85638;Q85638;Q85638
sameAs;Q71001-Q71001;Q71001;Q71001
sameAs;Q48690-Q48690;Q48690;Q48690
sameAs;Q58008-Q58008;Q58008;Q58008
sameAs;Q73668-Q73668;Q73668;Q73668
sameAs;Q9324-Q9324;Q9324;Q9324
sameAs;Q73667-Q73667;Q73667;Q73667
sameAs;Q97612-Q97612;Q97612;Q97612
sameAs;Q73666-Q73666;Q73666;Q73666
sameAs;Q71004-Q71004;Q71004;Q71004
sameAs;Q97614-Q97614;Q97614;Q97614
sameAs;Q58044-Q58044;Q58044;Q58044
sameAs;Q85621-Q85621;Q85621;Q85621
sameAs;Q34076-Q34076;Q34076;Q34076
sameAs;Q61657-Q61657;Q61657;Q61657
sameAs;Q97609-Q97609;Q97609;Q97609
sameAs;Q58043-Q58043;Q58043;Q58043
sameAs;Q85628-Q85628;Q85628;Q85628
sameAs;17751023-17751023;17751023;17751023
sameAs;Q85629-Q85629;Q85629;Q85629
sameAs;17751024-17751024;17751024;17751024
sameAs;Q85627-Q85627;Q85627;Q85627
sameAs;Q153390-Q153390;Q153390;Q153390
sameAs;Q97606-Q97606;Q97606;Q97606
sameAs;Q97608-Q97608;Q97608;Q97608
sameAs;Q9333-Q9333;Q9333;Q9333
sameAs;Q73636-Q73636;Q73636;Q73636
sameAs;Q97607-Q97607;Q97607;Q97607
sameAs;Q9335-Q9335;Q9335;Q9335
sameAs;Q97604-Q97604;Q97604;Q97604
sameAs;Q73632-Q73632;Q73632;Q73632
sameAs;17060814-17060814;17060814;17060814
sameAs;20000913-20000913;20000913;20000913
sameAs;Q58036-Q58036;Q58036;Q58036
sameAs;Q61666-Q61666;Q61666;Q61666
sameAs;Q85618-Q85618;Q85618;Q85618
sameAs;18141202-18141202;18141202;18141202
sameAs;Q85616-Q85616;Q85616;Q85616
sameAs;Q85613-Q85613;Q85613;Q85613
sameAs;19910227-19910227;19910227;19910227
sameAs;18650901-18650901;18650901;18650901
sameAs;18650904-18650904;18650904;18650904
sameAs;Q46048-Q46048;Q46048;Q46048
sameAs;18780224-18780224;18780224;18780224
sameAs;Q73641-Q73641;Q73641;Q73641
sameAs;Q46052-Q46052;Q46052;Q46052
sameAs;Q85619-Q85619;Q85619;Q85619
sameAs;Q9342-Q9342;Q9342;Q9342
sameAs;Q442258-Q442258;Q442258;Q442258
sameAs;Q73644-Q73644;Q73644;Q73644
sameAs;Q9348-Q9348;Q9348;Q9348
sameAs;Q58068-Q58068;Q58068;Q58068
sameAs;Q165360-Q165360;Q165360;Q165360
sameAs;Q95001-Q95001;Q95001;Q95001
sameAs;Q97664-Q97664;Q97664;Q97664
sameAs;Q46087-Q46087;Q46087;Q46087
sameAs;Q71032-Q71032;Q71032;Q71032
sameAs;Q73693-Q73693;Q73693;Q73693
sameAs;Q97662-Q97662;Q97662;Q97662
sameAs;Q97661-Q97661;Q97661;Q97661
sameAs;Q275979-Q275979;Q275979;Q275979
sameAs;Q46081-Q46081;Q46081;Q46081
sameAs;Q165367-Q165367;Q165367;Q165367
sameAs;Q73699-Q73699;Q73699;Q73699
sameAs;Q95008-Q95008;Q95008;Q95008
sameAs;19310815-19310815;19310815;19310815
sameAs;02310101-02310101;02310101;02310101
sameAs;Q85671-Q85671;Q85671;Q85671
sameAs;18180804-18180804;18180804;18180804
sameAs;Q165370-Q165370;Q165370;Q165370
sameAs;Q58054-Q58054;Q58054;Q58054
sameAs;12100101-12100101;12100101;12100101
sameAs;Q85679-Q85679;Q85679;Q85679
sameAs;Q97655-Q97655;Q97655;Q97655
sameAs;Q189322-Q189322;Q189322;Q189322
sameAs;Q71042-Q71042;Q71042;Q71042
sameAs;Q200321-Q200321;Q200321;Q200321
sameAs;Q71040-Q71040;Q71040;Q71040
sameAs;18141227-18141227;18141227;18141227
sameAs;19310807-19310807;19310807;19310807
sameAs;19310809-19310809;19310809;19310809
sameAs;Q58049-Q58049;Q58049;Q58049
sameAs;Q71047-Q71047;Q71047;Q71047
sameAs;Q58088-Q58088;Q58088;Q58088
sameAs;16391121-16391121;16391121;16391121
sameAs;Q85662-Q85662;Q85662;Q85662
sameAs;Q83008-Q83008;Q83008;Q83008
sameAs;Q61691-Q61691;Q61691;Q61691
sameAs;Q61693-Q61693;Q61693;Q61693
sameAs;18180830-18180830;18180830;18180830
sameAs;Q61695-Q61695;Q61695;Q61695
sameAs;18890603-18890603;18890603;18890603
sameAs;Q83007-Q83007;Q83007;Q83007
sameAs;18141231-18141231;18141231;18141231
sameAs;Q83006-Q83006;Q83006;Q83006
sameAs;18540521-18540521;18540521;18540521
sameAs;Q97642-Q97642;Q97642;Q97642
sameAs;Q97641-Q97641;Q97641;Q97641
sameAs;Q73671-Q73671;Q73671;Q73671
sameAs;Q97640-Q97640;Q97640;Q97640
sameAs;18540524-18540524;18540524;18540524
sameAs;Q73679-Q73679;Q73679;Q73679
