type;ID_TF;ID_s;ID_p
sameAs;Q180932-Q180932;Q180932;Q180932
sameAs;04760101-04760101;04760101;04760101
sameAs;19381117-19381117;19381117;19381117
sameAs;19200421-19200421;19200421;19200421
sameAs;19200426-19200426;19200426;19200426
sameAs;19381119-19381119;19381119;19381119
sameAs;Q263920-Q263920;Q263920;Q263920
sameAs;Q527698-Q527698;Q527698;Q527698
sameAs;19440130-19440130;19440130;19440130
sameAs;17530911-17530911;17530911;17530911
sameAs;14200000-14200000;14200000;14200000
sameAs;19440131-19440131;19440131;19440131
sameAs;Q493834-Q493834;Q493834;Q493834
sameAs;Q527695-Q527695;Q527695;Q527695
sameAs;Q493837-Q493837;Q493837;Q493837
sameAs;Q454261-Q454261;Q454261;Q454261
sameAs;Q513041-Q513041;Q513041;Q513041
sameAs;17530916-17530916;17530916;17530916
sameAs;Q9372-Q9372;Q9372;Q9372
sameAs;Q454265-Q454265;Q454265;Q454265
sameAs;Q537013-Q537013;Q537013;Q537013
sameAs;Q537014-Q537014;Q537014;Q537014
sameAs;19381111-19381111;19381111;19381111
sameAs;Q5095715-Q5095715;Q5095715;Q5095715
sameAs;19381113-19381113;19381113;19381113
sameAs;Q513045-Q513045;Q513045;Q513045
sameAs;Q61620-Q61620;Q61620;Q61620
sameAs;19381125-19381125;19381125;19381125
sameAs;19200411-19200411;19200411;19200411
sameAs;19200412-19200412;19200412;19200412
sameAs;19381126-19381126;19381126;19381126
sameAs;Q263914-Q263914;Q263914;Q263914
sameAs;19381127-19381127;19381127;19381127
sameAs;19200410-19200410;19200410;19200410
sameAs;19200415-19200415;19200415;19200415
sameAs;Q61624-Q61624;Q61624;Q61624
sameAs;19381129-19381129;19381129;19381129
sameAs;Q61625-Q61625;Q61625;Q61625
sameAs;18070419-18070419;18070419;18070419
sameAs;19200414-19200414;19200414;19200414
sameAs;18070410-18070410;18070410;18070410
sameAs;Q493847-Q493847;Q493847;Q493847
sameAs;Q2480898-Q2480898;Q2480898;Q2480898
sameAs;17530905-17530905;17530905;17530905
sameAs;Q61628-Q61628;Q61628;Q61628
sameAs;Q238970-Q238970;Q238970;Q238970
sameAs;Q263909-Q263909;Q263909;Q263909
sameAs;19200419-19200419;19200419;19200419
sameAs;Q537002-Q537002;Q537002;Q537002
sameAs;Q537003-Q537003;Q537003;Q537003
sameAs;19200417-19200417;19200417;19200417
sameAs;04060126-04060126;04060126;04060126
sameAs;19381121-19381121;19381121;19381121
sameAs;12631114-12631114;12631114;12631114
sameAs;19381123-19381123;19381123;19381123
sameAs;19381124-19381124;19381124;19381124
sameAs;Q537005-Q537005;Q537005;Q537005
sameAs;04290101-04290101;04290101;04290101
sameAs;Q919871-Q919871;Q919871;Q919871
sameAs;-01850000--01850000;-01850000;-01850000
sameAs;12861122-12861122;12861122;12861122
sameAs;20120814-20120814;20120814;20120814
sameAs;Q116557-Q116557;Q116557;Q116557
sameAs;20120815-20120815;20120815;20120815
sameAs;20120812-20120812;20120812;20120812
sameAs;Q537152-Q537152;Q537152;Q537152
sameAs;Q537153-Q537153;Q537153;Q537153
sameAs;20120816-20120816;20120816;20120816
sameAs;Q537154-Q537154;Q537154;Q537154
sameAs;20120810-20120810;20120810;20120810
sameAs;Q513185-Q513185;Q513185;Q513185
sameAs;Q371600-Q371600;Q371600;Q371600
sameAs;Q346665-Q346665;Q346665;Q346665
sameAs;Q332021-Q332021;Q332021;Q332021
sameAs;19050504-19050504;19050504;19050504
sameAs;20120825-20120825;20120825;20120825
sameAs;Q23779664-Q23779664;Q23779664;Q23779664
sameAs;20120823-20120823;20120823;20120823
sameAs;20120824-20120824;20120824;20120824
sameAs;20120827-20120827;20120827;20120827
sameAs;04530101-04530101;04530101;04530101
sameAs;Q332023-Q332023;Q332023;Q332023
sameAs;20120828-20120828;20120828;20120828
sameAs;12910618-12910618;12910618;12910618
sameAs;20120821-20120821;20120821;20120821
sameAs;Q513196-Q513196;Q513196;Q513196
sameAs;20120822-20120822;20120822;20120822
sameAs;19050509-19050509;19050509;19050509
sameAs;Q944841-Q944841;Q944841;Q944841
sameAs;20120820-20120820;20120820;20120820
sameAs;Q1201283-Q1201283;Q1201283;Q1201283
sameAs;17540110-17540110;17540110;17540110
sameAs;Q116534-Q116534;Q116534;Q116534
sameAs;Q816779-Q816779;Q816779;Q816779
sameAs;20120831-20120831;20120831;20120831
sameAs;16560101-16560101;16560101;16560101
sameAs;16560102-16560102;16560102;16560102
sameAs;Q116543-Q116543;Q116543;Q116543
sameAs;17540101-17540101;17540101;17540101
sameAs;Q332006-Q332006;Q332006;Q332006
sameAs;Q322691-Q322691;Q322691;Q322691
sameAs;Q782875-Q782875;Q782875;Q782875
sameAs;Q116548-Q116548;Q116548;Q116548
sameAs;Q816763-Q816763;Q816763;Q816763
sameAs;19050530-19050530;19050530;19050530
sameAs;Q322642-Q322642;Q322642;Q322642
sameAs;Q116598-Q116598;Q116598;Q116598
sameAs;Q322647-Q322647;Q322647;Q322647
sameAs;19890805-19890805;19890805;19890805
sameAs;19890803-19890803;19890803;19890803
sameAs;19890804-19890804;19890804;19890804
sameAs;19890801-19890801;19890801;19890801
sameAs;Q865720-Q865720;Q865720;Q865720
sameAs;19890802-19890802;19890802;19890802
sameAs;19890809-19890809;19890809;19890809
sameAs;Q944876-Q944876;Q944876;Q944876
sameAs;19890807-19890807;19890807;19890807
sameAs;Q297190-Q297190;Q297190;Q297190
sameAs;Q322638-Q322638;Q322638;Q322638
sameAs;Q346620-Q346620;Q346620;Q346620
sameAs;16560122-16560122;16560122;16560122
sameAs;Q537182-Q537182;Q537182;Q537182
sameAs;Q420907-Q420907;Q420907;Q420907
sameAs;19190611-19190611;19190611;19190611
sameAs;Q297183-Q297183;Q297183;Q297183
sameAs;19190617-19190617;19190617;19190617
sameAs;19890820-19890820;19890820;19890820
sameAs;19190619-19190619;19190619;19190619
sameAs;Q116570-Q116570;Q116570;Q116570
sameAs;16790418-16790418;16790418;16790418
sameAs;19190614-19190614;19190614;19190614
sameAs;19890827-19890827;19890827;19890827
sameAs;19050515-19050515;19050515;19050515
sameAs;19050516-19050516;19050516;19050516
sameAs;19890828-19890828;19890828;19890828
sameAs;18731101-18731101;18731101;18731101
sameAs;19050513-19050513;19050513;19050513
sameAs;18731102-18731102;18731102;18731102
sameAs;19050514-19050514;19050514;19050514
sameAs;19890826-19890826;19890826;19890826
sameAs;19050511-19050511;19050511;19050511
sameAs;Q381004-Q381004;Q381004;Q381004
sameAs;19890821-19890821;19890821;19890821
sameAs;12920000-12920000;12920000;12920000
sameAs;19050510-19050510;19050510;19050510
sameAs;Q381002-Q381002;Q381002;Q381002
sameAs;18731105-18731105;18731105;18731105
sameAs;19050517-19050517;19050517;19050517
sameAs;19890829-19890829;19890829;19890829
sameAs;19050518-19050518;19050518;19050518
sameAs;10700000-10700000;10700000;10700000
sameAs;Q346602-Q346602;Q346602;Q346602
sameAs;19190607-19190607;19190607;19190607
sameAs;19190608-19190608;19190608;19190608
sameAs;19190609-19190609;19190609;19190609
sameAs;19190603-19190603;19190603;19190603
sameAs;19890816-19890816;19890816;19890816
sameAs;19050526-19050526;19050526;19050526
sameAs;19890814-19890814;19890814;19890814
sameAs;19890815-19890815;19890815;19890815
sameAs;19890812-19890812;19890812;19890812
sameAs;19050522-19050522;19050522;19050522
sameAs;20120807-20120807;20120807;20120807
sameAs;Q141526-Q141526;Q141526;Q141526
sameAs;19890810-19890810;19890810;19890810
sameAs;19050520-19050520;19050520;19050520
sameAs;20120806-20120806;20120806;20120806
sameAs;19890811-19890811;19890811;19890811
sameAs;19050528-19050528;19050528;19050528
sameAs;-14630101--14630101;-14630101;-14630101
sameAs;19050529-19050529;19050529;19050529
sameAs;Q85488-Q85488;Q85488;Q85488
sameAs;Q214810-Q214810;Q214810;Q214810
sameAs;Q85483-Q85483;Q85483;Q85483
sameAs;18961230-18961230;18961230;18961230
sameAs;18261028-18261028;18261028;18261028
sameAs;Q1906329-Q1906329;Q1906329;Q1906329
sameAs;Q332099-Q332099;Q332099;Q332099
sameAs;19430629-19430629;19430629;19430629
sameAs;19430628-19430628;19430628;19430628
sameAs;18310523-18310523;18310523;18310523
sameAs;19430626-19430626;19430626;19430626
sameAs;Q371690-Q371690;Q371690;Q371690
sameAs;Q273117-Q273117;Q273117;Q273117
sameAs;19430623-19430623;19430623;19430623
sameAs;Q5359658-Q5359658;Q5359658;Q5359658
sameAs;19621129-19621129;19621129;19621129
sameAs;Q273118-Q273118;Q273118;Q273118
sameAs;19430621-19430621;19430621;19430621
sameAs;19621126-19621126;19621126;19621126
sameAs;18261022-18261022;18261022;18261022
sameAs;19621127-19621127;19621127;19621127
sameAs;17300620-17300620;17300620;17300620
sameAs;18261025-18261025;18261025;18261025
sameAs;19430620-19430620;19430620;19430620
sameAs;18310528-18310528;18310528;18310528
sameAs;19621121-19621121;19621121;19621121
sameAs;19621125-19621125;19621125;19621125
sameAs;19621122-19621122;19621122;19621122
sameAs;17300626-17300626;17300626;17300626
sameAs;19621123-19621123;19621123;19621123
sameAs;18491122-18491122;18491122;18491122
sameAs;Q85478-Q85478;Q85478;Q85478
sameAs;Q214803-Q214803;Q214803;Q214803
sameAs;Q1274296-Q1274296;Q1274296;Q1274296
sameAs;Q287767-Q287767;Q287767;Q287767
sameAs;Q263779-Q263779;Q263779;Q263779
sameAs;Q263772-Q263772;Q263772;Q263772
sameAs;19890831-19890831;19890831;19890831
sameAs;19190629-19190629;19190629;19190629
sameAs;19430618-19430618;19430618;19430618
sameAs;Q356056-Q356056;Q356056;Q356056
sameAs;Q248141-Q248141;Q248141;Q248141
sameAs;19430616-19430616;19430616;19430616
sameAs;Q356050-Q356050;Q356050;Q356050
sameAs;19430617-19430617;19430617;19430617
sameAs;19430614-19430614;19430614;19430614
sameAs;19430615-19430615;19430615;19430615
sameAs;19430612-19430612;19430612;19430612
sameAs;18261031-18261031;18261031;18261031
sameAs;19430613-19430613;19430613;19430613
sameAs;19621130-19621130;19621130;19621130
sameAs;18491126-18491126;18491126;18491126
sameAs;12680000-12680000;12680000;12680000
sameAs;Q85467-Q85467;Q85467;Q85467
sameAs;18961217-18961217;18961217;18961217
sameAs;Q85464-Q85464;Q85464;Q85464
sameAs;18491113-18491113;18491113;18491113
sameAs;18961214-18961214;18961214;18961214
sameAs;18491114-18491114;18491114;18491114
sameAs;18961215-18961215;18961215;18961215
sameAs;Q371675-Q371675;Q371675;Q371675
sameAs;Q61491-Q61491;Q61491;Q61491
sameAs;Q61493-Q61493;Q61493;Q61493
sameAs;Q61494-Q61494;Q61494;Q61494
sameAs;19430608-19430608;19430608;19430608
sameAs;Q248179-Q248179;Q248179;Q248179
sameAs;Q287732-Q287732;Q287732;Q287732
sameAs;19430605-19430605;19430605;19430605
sameAs;Q61496-Q61496;Q61496;Q61496
sameAs;19430606-19430606;19430606;19430606
sameAs;18310501-18310501;18310501;18310501
sameAs;18961210-18961210;18961210;18961210
sameAs;Q61498-Q61498;Q61498;Q61498
sameAs;Q85469-Q85469;Q85469;Q85469
sameAs;19430604-19430604;19430604;19430604
sameAs;19621106-19621106;19621106;19621106
sameAs;19430601-19430601;19430601;19430601
sameAs;19621107-19621107;19621107;19621107
sameAs;19430602-19430602;19430602;19430602
sameAs;17790717-17790717;17790717;17790717
sameAs;19621104-19621104;19621104;19621104
sameAs;Q444947-Q444947;Q444947;Q444947
sameAs;19621105-19621105;19621105;19621105
sameAs;18261002-18261002;18261002;18261002
sameAs;19621102-19621102;19621102;19621102
sameAs;19621103-19621103;19621103;19621103
sameAs;18491116-18491116;18491116;18491116
sameAs;19621101-19621101;19621101;19621101
sameAs;18961227-18961227;18961227;18961227
sameAs;18491101-18491101;18491101;18491101
sameAs;18961225-18961225;18961225;18961225
sameAs;Q371668-Q371668;Q371668;Q371668
sameAs;18961226-18961226;18961226;18961226
sameAs;18961229-18961229;18961229;18961229
sameAs;17981222-17981222;17981222;17981222
sameAs;Q85450-Q85450;Q85450;Q85450
sameAs;17981223-17981223;17981223;17981223
sameAs;17981224-17981224;17981224;17981224
sameAs;18310515-18310515;18310515;18310515
sameAs;Q356032-Q356032;Q356032;Q356032
sameAs;Q371662-Q371662;Q371662;Q371662
sameAs;Q263795-Q263795;Q263795;Q263795
sameAs;Q263797-Q263797;Q263797;Q263797
sameAs;18961223-18961223;18961223;18961223
sameAs;17981228-17981228;17981228;17981228
sameAs;Q263791-Q263791;Q263791;Q263791
sameAs;Q248169-Q248169;Q248169;Q248169
sameAs;17981229-17981229;17981229;17981229
sameAs;18961224-18961224;18961224;18961224
sameAs;18961221-18961221;18961221;18961221
sameAs;18961222-18961222;18961222;18961222
sameAs;Q332082-Q332082;Q332082;Q332082
sameAs;19621118-19621118;19621118;19621118
sameAs;19621116-19621116;19621116;19621116
sameAs;Q468907-Q468907;Q468907;Q468907
sameAs;18261013-18261013;18261013;18261013
sameAs;Q356036-Q356036;Q356036;Q356036
sameAs;19621119-19621119;19621119;19621119
sameAs;Q444952-Q444952;Q444952;Q444952
sameAs;19621113-19621113;19621113;19621113
sameAs;19621111-19621111;19621111;19621111
sameAs;Q273100-Q273100;Q273100;Q273100
sameAs;Q430319-Q430319;Q430319;Q430319
sameAs;15971120-15971120;15971120;15971120
sameAs;Q371654-Q371654;Q371654;Q371654
sameAs;Q332055-Q332055;Q332055;Q332055
sameAs;Q248195-Q248195;Q248195;Q248195
sameAs;Q287793-Q287793;Q287793;Q287793
sameAs;Q116510-Q116510;Q116510;Q116510
sameAs;Q1406334-Q1406334;Q1406334;Q1406334
sameAs;Q356029-Q356029;Q356029;Q356029
sameAs;Q356027-Q356027;Q356027;Q356027
sameAs;Q116516-Q116516;Q116516;Q116516
sameAs;10930121-10930121;10930121;10930121
sameAs;Q116519-Q116519;Q116519;Q116519
sameAs;Q273152-Q273152;Q273152;Q273152
sameAs;Q346694-Q346694;Q346694;Q346694
sameAs;13450325-13450325;13450325;13450325
sameAs;Q430307-Q430307;Q430307;Q430307
sameAs;19660703-19660703;19660703;19660703
sameAs;19660704-19660704;19660704;19660704
sameAs;18961203-18961203;18961203;18961203
sameAs;19660701-19660701;19660701;19660701
sameAs;Q273160-Q273160;Q273160;Q273160
sameAs;Q273161-Q273161;Q273161;Q273161
sameAs;19660708-19660708;19660708;19660708
sameAs;18961207-18961207;18961207;18961207
sameAs;Q3813348-Q3813348;Q3813348;Q3813348
sameAs;Q3298984-Q3298984;Q3298984;Q3298984
sameAs;17751114-17751114;17751114;17751114
sameAs;15971119-15971119;15971119;15971119
sameAs;18961201-18961201;18961201;18961201
sameAs;Q248188-Q248188;Q248188;Q248188
sameAs;Q116528-Q116528;Q116528;Q116528
sameAs;Q116526-Q116526;Q116526;Q116526
sameAs;Q273168-Q273168;Q273168;Q273168
sameAs;19660714-19660714;19660714;19660714
sameAs;19660715-19660715;19660715;19660715
sameAs;19660712-19660712;19660712;19660712
sameAs;19660713-19660713;19660713;19660713
sameAs;19660718-19660718;19660718;19660718
sameAs;Q371634-Q371634;Q371634;Q371634
sameAs;19660716-19660716;19660716;19660716
sameAs;Q346676-Q346676;Q346676;Q346676
sameAs;Q297107-Q297107;Q297107;Q297107
sameAs;Q356009-Q356009;Q356009;Q356009
sameAs;10930101-10930101;10930101;10930101
sameAs;Q429301-Q429301;Q429301;Q429301
sameAs;Q346671-Q346671;Q346671;Q346671
sameAs;19660710-19660710;19660710;19660710
sameAs;19660711-19660711;19660711;19660711
sameAs;19660725-19660725;19660725;19660725
sameAs;Q1661426-Q1661426;Q1661426;Q1661426
sameAs;19660723-19660723;19660723;19660723
sameAs;Q371624-Q371624;Q371624;Q371624
sameAs;19660724-19660724;19660724;19660724
sameAs;Q85495-Q85495;Q85495;Q85495
sameAs;19660729-19660729;19660729;19660729
sameAs;19660727-19660727;19660727;19660727
sameAs;19660728-19660728;19660728;19660728
sameAs;Q332043-Q332043;Q332043;Q332043
sameAs;Q419974-Q419974;Q419974;Q419974
sameAs;Q3441620-Q3441620;Q3441620;Q3441620
sameAs;Q287784-Q287784;Q287784;Q287784
sameAs;Q332044-Q332044;Q332044;Q332044
sameAs;16800101-16800101;16800101;16800101
sameAs;Q503816-Q503816;Q503816;Q503816
sameAs;Q503817-Q503817;Q503817;Q503817
sameAs;Q116500-Q116500;Q116500;Q116500
sameAs;Q332047-Q332047;Q332047;Q332047
sameAs;Q503810-Q503810;Q503810;Q503810
sameAs;19660721-19660721;19660721;19660721
sameAs;19660722-19660722;19660722;19660722
sameAs;Q444910-Q444910;Q444910;Q444910
sameAs;Q238869-Q238869;Q238869;Q238869
sameAs;Q214899-Q214899;Q214899;Q214899
sameAs;Q214897-Q214897;Q214897;Q214897
sameAs;Q238864-Q238864;Q238864;Q238864
sameAs;Q214898-Q214898;Q214898;Q214898
sameAs;Q214896-Q214896;Q214896;Q214896
sameAs;Q12912941-Q12912941;Q12912941;Q12912941
sameAs;Q430354-Q430354;Q430354;Q430354
sameAs;11430731-11430731;11430731;11430731
sameAs;14200101-14200101;14200101;14200101
sameAs;Q493931-Q493931;Q493931;Q493931
sameAs;Q224222-Q224222;Q224222;Q224222
sameAs;Q61550-Q61550;Q61550;Q61550
sameAs;Q85526-Q85526;Q85526;Q85526
sameAs;Q430359-Q430359;Q430359;Q430359
sameAs;Q503706-Q503706;Q503706;Q503706
sameAs;Q224226-Q224226;Q224226;Q224226
sameAs;Q503701-Q503701;Q503701;Q503701
sameAs;18780130-18780130;18780130;18780130
sameAs;Q214892-Q214892;Q214892;Q214892
sameAs;Q503709-Q503709;Q503709;Q503709
sameAs;19910129-19910129;19910129;19910129
sameAs;Q214888-Q214888;Q214888;Q214888
sameAs;Q61568-Q61568;Q61568;Q61568
sameAs;Q733939-Q733939;Q733939;Q733939
sameAs;Q263810-Q263810;Q263810;Q263810
sameAs;Q287804-Q287804;Q287804;Q287804
sameAs;Q263812-Q263812;Q263812;Q263812
sameAs;19670130-19670130;19670130;19670130
sameAs;19910123-19910123;19910123;19910123
sameAs;19670131-19670131;19670131;19670131
sameAs;Q454332-Q454332;Q454332;Q454332
sameAs;19910124-19910124;19910124;19910124
sameAs;Q503710-Q503710;Q503710;Q503710
sameAs;19910121-19910121;19910121;19910121
sameAs;19910122-19910122;19910122;19910122
sameAs;Q454335-Q454335;Q454335;Q454335
sameAs;Q61561-Q61561;Q61561;Q61561
sameAs;19910127-19910127;19910127;19910127
sameAs;18780129-18780129;18780129;18780129
sameAs;Q430347-Q430347;Q430347;Q430347
sameAs;Q493944-Q493944;Q493944;Q493944
sameAs;19910128-19910128;19910128;19910128
sameAs;19910126-19910126;19910126;19910126
sameAs;Q503717-Q503717;Q503717;Q503717
sameAs;18780126-18780126;18780126;18780126
sameAs;Q503718-Q503718;Q503718;Q503718
sameAs;18780128-18780128;18780128;18780128
sameAs;18780121-18780121;18780121;18780121
sameAs;19910130-19910130;19910130;19910130
sameAs;19910131-19910131;19910131;19910131
sameAs;Q189485-Q189485;Q189485;Q189485
sameAs;18780123-18780123;18780123;18780123
sameAs;18780124-18780124;18780124;18780124
sameAs;15550428-15550428;15550428;15550428
sameAs;Q468963-Q468963;Q468963;Q468963
sameAs;Q214880-Q214880;Q214880;Q214880
sameAs;18780120-18780120;18780120;18780120
sameAs;15550425-15550425;15550425;15550425
sameAs;Q9204-Q9204;Q9204;Q9204
sameAs;Q214879-Q214879;Q214879;Q214879
sameAs;15780523-15780523;15780523;15780523
sameAs;Q61534-Q61534;Q61534;Q61534
sameAs;Q263848-Q263848;Q263848;Q263848
sameAs;19910118-19910118;19910118;19910118
sameAs;Q478317-Q478317;Q478317;Q478317
sameAs;19910119-19910119;19910119;19910119
sameAs;Q214875-Q214875;Q214875;Q214875
sameAs;Q263842-Q263842;Q263842;Q263842
sameAs;19910112-19910112;19910112;19910112
sameAs;Q85508-Q85508;Q85508;Q85508
sameAs;19910110-19910110;19910110;19910110
sameAs;19910111-19910111;19910111;19910111
sameAs;01880404-01880404;01880404;01880404
sameAs;18780119-18780119;18780119;18780119
sameAs;19910114-19910114;19910114;19910114
sameAs;Q430334-Q430334;Q430334;Q430334
sameAs;Q454349-Q454349;Q454349;Q454349
sameAs;19910115-19910115;19910115;19910115
sameAs;18780114-18780114;18780114;18780114
sameAs;18780115-18780115;18780115;18780115
sameAs;18780116-18780116;18780116;18780116
sameAs;Q493906-Q493906;Q493906;Q493906
sameAs;07870101-07870101;07870101;07870101
sameAs;19910120-19910120;19910120;19910120
sameAs;Q85509-Q85509;Q85509;Q85509
sameAs;Q248218-Q248218;Q248218;Q248218
sameAs;18780112-18780112;18780112;18780112
sameAs;Q429345-Q429345;Q429345;Q429345
sameAs;Q429348-Q429348;Q429348;Q429348
sameAs;Q238881-Q238881;Q238881;Q238881
sameAs;19910109-19910109;19910109;19910109
sameAs;Q214868-Q214868;Q214868;Q214868
sameAs;19910107-19910107;19910107;19910107
sameAs;Q61546-Q61546;Q61546;Q61546
sameAs;19910108-19910108;19910108;19910108
sameAs;Q214864-Q214864;Q214864;Q214864
sameAs;17290805-17290805;17290805;17290805
sameAs;Q468983-Q468983;Q468983;Q468983
sameAs;19910101-19910101;19910101;19910101
sameAs;19910102-19910102;19910102;19910102
sameAs;Q190495-Q190495;Q190495;Q190495
sameAs;Q2719786-Q2719786;Q2719786;Q2719786
sameAs;Q493921-Q493921;Q493921;Q493921
sameAs;18780107-18780107;18780107;18780107
sameAs;19910105-19910105;19910105;19910105
sameAs;Q454358-Q454358;Q454358;Q454358
sameAs;19910106-19910106;19910106;19910106
sameAs;Q61541-Q61541;Q61541;Q61541
sameAs;19910103-19910103;19910103;19910103
sameAs;Q478309-Q478309;Q478309;Q478309
sameAs;18780109-18780109;18780109;18780109
sameAs;18550000-18550000;18550000;18550000
sameAs;Q430324-Q430324;Q430324;Q430324
sameAs;18780103-18780103;18780103;18780103
sameAs;18780105-18780105;18780105;18780105
sameAs;17060708-17060708;17060708;17060708
sameAs;Q454351-Q454351;Q454351;Q454351
sameAs;18780101-18780101;18780101;18780101
sameAs;Q454353-Q454353;Q454353;Q454353
sameAs;Q9222-Q9222;Q9222;Q9222
sameAs;Q468987-Q468987;Q468987;Q468987
sameAs;Q263829-Q263829;Q263829;Q263829
sameAs;02540305-02540305;02540305;02540305
sameAs;17060702-17060702;17060702;17060702
sameAs;Q1093037-Q1093037;Q1093037;Q1093037
sameAs;Q287835-Q287835;Q287835;Q287835
sameAs;Q85563-Q85563;Q85563;Q85563
sameAs;Q2719759-Q2719759;Q2719759;Q2719759
sameAs;13220101-13220101;13220101;13220101
sameAs;Q214853-Q214853;Q214853;Q214853
sameAs;Q287839-Q287839;Q287839;Q287839
sameAs;Q85562-Q85562;Q85562;Q85562
sameAs;17290815-17290815;17290815;17290815
sameAs;Q214851-Q214851;Q214851;Q214851
sameAs;Q214852-Q214852;Q214852;Q214852
sameAs;Q189450-Q189450;Q189450;Q189450
sameAs;Q503742-Q503742;Q503742;Q503742
sameAs;Q263861-Q263861;Q263861;Q263861
sameAs;19670101-19670101;19670101;19670101
sameAs;Q85569-Q85569;Q85569;Q85569
sameAs;Q61595-Q61595;Q61595;Q61595
sameAs;19670103-19670103;19670103;19670103
sameAs;19670104-19670104;19670104;19670104
sameAs;Q61597-Q61597;Q61597;Q61597
sameAs;19670105-19670105;19670105;19670105
sameAs;19670106-19670106;19670106;19670106
sameAs;19670107-19670107;19670107;19670107
sameAs;17800615-17800615;17800615;17800615
sameAs;19670108-19670108;19670108;19670108
sameAs;19670109-19670109;19670109;19670109
sameAs;Q444960-Q444960;Q444960;Q444960
sameAs;Q444966-Q444966;Q444966;Q444966
sameAs;Q444965-Q444965;Q444965;Q444965
sameAs;Q85554-Q85554;Q85554;Q85554
sameAs;Q263856-Q263856;Q263856;Q263856
sameAs;Q263851-Q263851;Q263851;Q263851
sameAs;Q493900-Q493900;Q493900;Q493900
sameAs;Q85559-Q85559;Q85559;Q85559
sameAs;Q214848-Q214848;Q214848;Q214848
sameAs;13920315-13920315;13920315;13920315
sameAs;Q273206-Q273206;Q273206;Q273206
sameAs;Q248225-Q248225;Q248225;Q248225
sameAs;Q444979-Q444979;Q444979;Q444979
sameAs;Q3827891-Q3827891;Q3827891;Q3827891
sameAs;Q503758-Q503758;Q503758;Q503758
sameAs;Q503755-Q503755;Q503755;Q503755
sameAs;14810412-14810412;14810412;14810412
sameAs;Q527705-Q527705;Q527705;Q527705
sameAs;Q61578-Q61578;Q61578;Q61578
sameAs;Q454309-Q454309;Q454309;Q454309
sameAs;Q214834-Q214834;Q214834;Q214834
sameAs;Q444980-Q444980;Q444980;Q444980
sameAs;Q85540-Q85540;Q85540;Q85540
sameAs;Q371599-Q371599;Q371599;Q371599
sameAs;19670120-19670120;19670120;19670120
sameAs;Q85549-Q85549;Q85549;Q85549
sameAs;Q371594-Q371594;Q371594;Q371594
sameAs;Q454301-Q454301;Q454301;Q454301
sameAs;19670123-19670123;19670123;19670123
sameAs;Q85547-Q85547;Q85547;Q85547
sameAs;19670124-19670124;19670124;19670124
sameAs;19670125-19670125;19670125;19670125
sameAs;Q85545-Q85545;Q85545;Q85545
sameAs;Q214837-Q214837;Q214837;Q214837
sameAs;Q371590-Q371590;Q371590;Q371590
sameAs;19670126-19670126;19670126;19670126
sameAs;Q85546-Q85546;Q85546;Q85546
sameAs;19670129-19670129;19670129;19670129
sameAs;Q527738-Q527738;Q527738;Q527738
sameAs;Q85533-Q85533;Q85533;Q85533
sameAs;Q214825-Q214825;Q214825;Q214825
sameAs;Q454319-Q454319;Q454319;Q454319
sameAs;Q61589-Q61589;Q61589;Q61589
sameAs;Q287823-Q287823;Q287823;Q287823
sameAs;Q287829-Q287829;Q287829;Q287829
sameAs;Q371587-Q371587;Q371587;Q371587
sameAs;Q444990-Q444990;Q444990;Q444990
sameAs;Q61580-Q61580;Q61580;Q61580
sameAs;19670110-19670110;19670110;19670110
sameAs;19670111-19670111;19670111;19670111
sameAs;Q527722-Q527722;Q527722;Q527722
sameAs;Q61582-Q61582;Q61582;Q61582
sameAs;19670113-19670113;19670113;19670113
sameAs;Q454314-Q454314;Q454314;Q454314
sameAs;Q85537-Q85537;Q85537;Q85537
sameAs;19670114-19670114;19670114;19670114
sameAs;Q454315-Q454315;Q454315;Q454315
sameAs;Q61585-Q61585;Q61585;Q61585
sameAs;Q214826-Q214826;Q214826;Q214826
sameAs;19670116-19670116;19670116;19670116
sameAs;Q454317-Q454317;Q454317;Q454317
sameAs;Q503770-Q503770;Q503770;Q503770
sameAs;19670119-19670119;19670119;19670119
sameAs;Q527726-Q527726;Q527726;Q527726
sameAs;Q444995-Q444995;Q444995;Q444995
sameAs;Q8046283-Q8046283;Q8046283;Q8046283
sameAs;17800603-17800603;17800603;17800603
sameAs;Q1298153-Q1298153;Q1298153;Q1298153
sameAs;17800601-17800601;17800601;17800601
sameAs;19200521-19200521;19200521;19200521
sameAs;20130107-20130107;20130107;20130107
sameAs;19200522-19200522;19200522;19200522
sameAs;19200520-19200520;19200520;19200520
sameAs;19200525-19200525;19200525;19200525
sameAs;20130101-20130101;20130101;20130101
sameAs;Q503783-Q503783;Q503783;Q503783
sameAs;Q527752-Q527752;Q527752;Q527752
sameAs;18731126-18731126;18731126;18731126
sameAs;16060302-16060302;16060302;16060302
sameAs;19900725-19900725;19900725;19900725
sameAs;18731122-18731122;18731122;18731122
sameAs;19900726-19900726;19900726;19900726
sameAs;18731120-18731120;18731120;18731120
sameAs;19900727-19900727;19900727;19900727
sameAs;19200529-19200529;19200529;19200529
sameAs;19900721-19900721;19900721;19900721
sameAs;19900722-19900722;19900722;19900722
sameAs;19200527-19200527;19200527;19200527
sameAs;19900723-19900723;19900723;19900723
sameAs;19200528-19200528;19200528;19200528
sameAs;18770722-18770722;18770722;18770722
