STEP;QUERY;TIME (ms)
delete.cypher;delete nodes;109328
delete.cypher;TOTAL;109328

schema.cypher;indices;2
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;TOTAL;10

graphSetting.cypher;dataset loading;23681
graphSetting.cypher;TOTAL;23681

constraints.cypher;Partial Temporal Consistency;32
constraints.cypher;Partial Temporal Inconsistency;258
constraints.cypher;Total Temporal Inconsistency;288
constraints.cypher;C1 - birthDateConflict;401
constraints.cypher;C1-1 - birthDateConflictPolarity;174
constraints.cypher;C2 - deathDateConflict;348
constraints.cypher;C2-1 - deathDateConflictPolarity;88
constraints.cypher;C3 - birthDeathConflict;400
constraints.cypher;C4 - birthPlayerConflict;93
constraints.cypher;C4 - birthPlayerConflict;908
constraints.cypher;C5 - deathPlayerConflict;454
constraints.cypher;C6 - playerAgeConflict;791
constraints.cypher;C7 - playerTooOldConflict;761
constraints.cypher;C8 - twoTeamsConflict;49628
constraints.cypher;C14 - marriageConflict;325
constraints.cypher;C16 - birthMarriageConflict;126
constraints.cypher;C17 - deathMarriageConflict;82
constraints.cypher;C18 - playerCoachConflict;322
constraints.cypher;C19 - twoCompaniesConflict;65
constraints.cypher;C6 - playerAgeConflict;945
constraints.cypher;TOTAL;56489

stats.cypher;Nb triplets;517
stats.cypher;Nb "o";185
stats.cypher;Nb "s";184
stats.cypher;nb "p";177
stats.cypher;Nb "p" links distribution;296
stats.cypher;Nb conflicts distribution;597
stats.cypher;Nb temporal conflicts;520
stats.cypher;Distribution of linked "o";277
results.cypher;mapping_Neo4j_wikidata;1110
results.cypher;inferredNodes;202
results.cypher;tCon_noConflicts;10
results.cypher;tCon_conflicts;711
results.cypher;pCon_noConflicts;1545
results.cypher;pCon_conflicts;1220
results.cypher;pInc_noConflicts;1605
results.cypher;pInc_conflicts;1235
results.cypher;tInc_noConflicts;1590
results.cypher;tInc_conflicts;1286
