STEP;QUERY;TIME (ms)
delete.cypher;delete nodes;29329
delete.cypher;TOTAL;29329

schema.cypher;indices;2
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;TOTAL;10

graphSetting.cypher;dataset loading;12766
graphSetting.cypher;TOTAL;12766

constraints.cypher;Partial Temporal Consistency;26
constraints.cypher;Partial Temporal Inconsistency;163
constraints.cypher;Total Temporal Inconsistency;113
constraints.cypher;C1 - birthDateConflict;954
constraints.cypher;C1-1 - birthDateConflictPolarity;240
constraints.cypher;C2 - deathDateConflict;375
constraints.cypher;C2-1 - deathDateConflictPolarity;144
constraints.cypher;C3 - birthDeathConflict;461
constraints.cypher;C4 - birthPlayerConflict;295
constraints.cypher;C4 - birthPlayerConflict;1104
constraints.cypher;C5 - deathPlayerConflict;292
constraints.cypher;C6 - playerAgeConflict;1922
constraints.cypher;C7 - playerTooOldConflict;1852
constraints.cypher;C8 - twoTeamsConflict;218936
constraints.cypher;C14 - marriageConflict;817
constraints.cypher;C16 - birthMarriageConflict;124
constraints.cypher;C17 - deathMarriageConflict;111
constraints.cypher;C18 - playerCoachConflict;190
constraints.cypher;C19 - twoCompaniesConflict;133
constraints.cypher;C6 - playerAgeConflict;846
constraints.cypher;TOTAL;229098

stats.cypher;Nb triplets;399
stats.cypher;Nb "o";152
stats.cypher;Nb "s";147
stats.cypher;nb "p";142
stats.cypher;Nb "p" links distribution;228
stats.cypher;Nb conflicts distribution;5784
stats.cypher;Nb temporal conflicts;4589
stats.cypher;Distribution of linked "o";215
results.cypher;mapping_Neo4j_wikidata;776
results.cypher;inferredNodes;153
results.cypher;tCon_noConflicts;22
results.cypher;tCon_conflicts;6285
results.cypher;pCon_noConflicts;13679
results.cypher;pCon_conflicts;13325
results.cypher;pInc_noConflicts;14076
results.cypher;pInc_conflicts;13423
results.cypher;tInc_noConflicts;14140
results.cypher;tInc_conflicts;13717
