STEP;QUERY;TIME (ms)
inference.cypher;UncertainRule-teams-Q495299-Q3873511;131
inference.cypher;TOTAL;131

constraints.cypher;Partial Temporal Consistency;39
constraints.cypher;Partial Temporal Inconsistency;575
constraints.cypher;Total Temporal Inconsistency;488
constraints.cypher;C1 - birthDateConflict;926
constraints.cypher;C1-1 - birthDateConflictPolarity;429
constraints.cypher;C2 - deathDateConflict;469
constraints.cypher;C2-1 - deathDateConflictPolarity;223
constraints.cypher;C3 - birthDeathConflict;590
constraints.cypher;C4 - birthPlayerConflict;31
constraints.cypher;C4 - birthPlayerConflict;3227
constraints.cypher;C5 - deathPlayerConflict;622
constraints.cypher;C6 - playerAgeConflict;4575
constraints.cypher;C7 - playerTooOldConflict;4751
constraints.cypher;C8 - twoTeamsConflict;655427
constraints.cypher;C14 - marriageConflict;991
constraints.cypher;C16 - birthMarriageConflict;205
constraints.cypher;C17 - deathMarriageConflict;107
constraints.cypher;C18 - playerCoachConflict;533
constraints.cypher;C19 - twoCompaniesConflict;140
constraints.cypher;C6 - playerAgeConflict;2172
constraints.cypher;TOTAL;676520

stats.cypher;Nb triplets;868
stats.cypher;Nb "o";353
stats.cypher;Nb "s";349
stats.cypher;nb "p";343
stats.cypher;Nb "p" links distribution;534
stats.cypher;Nb conflicts distribution;19192
stats.cypher;Nb temporal conflicts;13861
stats.cypher;Distribution of linked "o";516
results.cypher;mapping_Neo4j_wikidata;1893
results.cypher;inferredNodes;372
results.cypher;tCon_noConflicts;10
results.cypher;tCon_conflicts;22162
results.cypher;pCon_noConflicts;48142
results.cypher;pCon_conflicts;44361
results.cypher;pInc_noConflicts;48535
results.cypher;pInc_conflicts;45260
results.cypher;tInc_noConflicts;49207
results.cypher;tInc_conflicts;46504
