STEP;QUERY;TIME (ms)
inference.cypher;UncertainRule-teams-Q495299-Q3873511;436
inference.cypher;TOTAL;436

constraints.cypher;Partial Temporal Consistency;1028
constraints.cypher;Partial Temporal Inconsistency;1267
constraints.cypher;Total Temporal Inconsistency;883
constraints.cypher;C1;71
constraints.cypher;C1-1;47
constraints.cypher;C2;53
constraints.cypher;C2-1;8
constraints.cypher;C3;41
constraints.cypher;C4;1946
constraints.cypher;C4;1919
constraints.cypher;C5;1887
constraints.cypher;C6;2816
constraints.cypher;C7;1771
constraints.cypher;C8;11721
constraints.cypher;C14;169
constraints.cypher;C16;15
constraints.cypher;C17;15
constraints.cypher;C18;36
constraints.cypher;C19;9
constraints.cypher;C6;2111
constraints.cypher;TOTAL;27813

stats.cypher;Nb triplets;22
stats.cypher;Nb "o";9
stats.cypher;Nb "s";9
stats.cypher;nb "p";9
stats.cypher;Nb "p" links distribution;14
stats.cypher;Nb conflicts distribution;422
stats.cypher;Nb temporal conflicts;249
stats.cypher;Distribution of linked "o";12
results.cypher;mapping_Neo4j_wikidata;12
results.cypher;inferredNodes;35
results.cypher;tCon_noConflicts;19
results.cypher;tCon_conflicts;377
results.cypher;pCon_noConflicts;1015
results.cypher;pCon_conflicts;914
results.cypher;pInc_noConflicts;1042
results.cypher;pInc_conflicts;919
results.cypher;tInc_noConflicts;1074
results.cypher;tInc_conflicts;922
